C,SETP.WORLD,DVD_ROOFTOP_PV_ACTUAL,AEMO,PUBLIC,2023/02/07,04:55:25,0000000380287655,DEMAND,0000000380287479
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLD1,3167.689,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLD1,3503.85,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLDC,211.213,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLDC,257.849,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLDN,611.594,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLDN,549.642,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLDS,2634.407,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",QLDS,2406.834,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",SA1,1660.057,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",SA1,1417.041,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",TAS1,160.584,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",TAS1,167.531,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",TASN,106.274,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",TASN,89.555,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",TASS,71.077,0.7,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",TASS,61.257,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",VIC1,2706.295,0.6,SATELLITE,"2023/01/09 13:20:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:00:00",VIC1,2482.478,1,MEASUREMENT,"2023/01/09 13:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",NSW1,3946.794,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",NSW1,3749.241,1,MEASUREMENT,"2023/01/09 13:49:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLD1,3225.053,1,MEASUREMENT,"2023/01/09 13:49:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLD1,3428.843,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLDC,231.542,1,MEASUREMENT,"2023/01/09 13:49:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLDC,244.528,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLDN,576.643,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLDN,544.287,1,MEASUREMENT,"2023/01/09 13:49:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLDS,2449.223,1,MEASUREMENT,"2023/01/09 13:49:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",QLDS,2607.672,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",SA1,1445.846,1,MEASUREMENT,"2023/01/09 13:49:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",SA1,1639.595,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",TAS1,158.553,1,MEASUREMENT,"2023/01/09 13:49:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",TAS1,165.337,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",TASN,91.012,1,MEASUREMENT,"2023/01/09 13:49:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",TASN,103.658,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",TASS,67.617,0.7,MEASUREMENT,"2023/01/09 13:49:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",TASS,61.678,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",VIC1,2606.749,0.6,SATELLITE,"2023/01/09 13:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 13:30:00",VIC1,2476.582,1,MEASUREMENT,"2023/01/09 13:49:23"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",NSW1,3634.401,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",NSW1,3746.684,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLD1,3173.072,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLD1,3273.257,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLDC,208.233,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLDC,240.583,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLDN,517.803,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLDN,554.572,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLDS,2447.036,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",QLDS,2478.102,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",SA1,1601.683,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",SA1,1430.532,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",TAS1,147.636,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",TAS1,151.913,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",TASN,87.554,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",TASN,99.626,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",TASS,52.287,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",TASS,60.184,0.7,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",VIC1,2395.677,1,MEASUREMENT,"2023/01/09 14:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:00:00",VIC1,2471.574,0.6,SATELLITE,"2023/01/09 14:20:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",NSW1,3459.004,1,MEASUREMENT,"2023/01/09 14:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",NSW1,3488.011,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLD1,3024.325,1,MEASUREMENT,"2023/01/09 14:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLD1,3003.115,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLDC,221.752,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLDC,223.509,1,MEASUREMENT,"2023/01/09 14:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLDN,501.278,1,MEASUREMENT,"2023/01/09 14:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLDN,508.44,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLDS,2299.537,1,MEASUREMENT,"2023/01/09 14:49:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",QLDS,2272.923,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",SA1,1538.212,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",SA1,1403.976,1,MEASUREMENT,"2023/01/09 14:49:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",TAS1,130.253,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",TAS1,131.297,1,MEASUREMENT,"2023/01/09 14:49:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",TASN,84.707,1,MEASUREMENT,"2023/01/09 14:49:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",TASN,94.014,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",TASS,46.757,0.7,MEASUREMENT,"2023/01/09 14:49:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",TASS,36.239,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",VIC1,2303.085,1,MEASUREMENT,"2023/01/09 14:49:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 14:30:00",VIC1,2338.058,0.6,SATELLITE,"2023/01/09 14:50:26"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",NSW1,3177.199,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",NSW1,3210.606,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLD1,2719.125,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLD1,2781.731,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLDC,220.903,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLDC,204.05,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLDN,442.824,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLDN,463.183,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLDS,2051.892,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",QLDS,2118.004,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",SA1,1355.607,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",SA1,1451.535,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",TAS1,110.95,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",TAS1,113.289,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",TASN,87.364,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",TASN,79.711,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",TASS,33.794,0.7,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",TASS,23.586,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",VIC1,2101.181,1,MEASUREMENT,"2023/01/09 15:19:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:00:00",VIC1,2135.31,0.6,SATELLITE,"2023/01/09 15:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",NSW1,2821.404,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",NSW1,2896.502,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLD1,2400.263,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLD1,2372.334,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLDC,193.171,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLDC,185.862,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLDN,359.492,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLDN,411.042,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLDS,1819.671,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",QLDS,1803.359,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",SA1,1345.531,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",SA1,1284.087,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",TAS1,94.2,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",TAS1,94.582,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",TASN,75.297,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",TASN,79.419,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",TASS,14.782,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",TASS,19.562,0.7,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",VIC1,1992.692,0.6,SATELLITE,"2023/01/09 15:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 15:30:00",VIC1,1963.713,1,MEASUREMENT,"2023/01/09 15:49:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",NSW1,2426.858,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",NSW1,2529.545,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLD1,2046.741,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLD1,2055.942,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLDC,179.529,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLDC,160.057,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLDN,292.908,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLDN,355.661,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLDS,1574.305,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",QLDS,1540.224,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",SA1,1183.478,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",SA1,1215.742,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",TAS1,81.806,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",TAS1,81.932,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",TASN,67.113,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",TASN,70.406,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",TASS,15.08,0.7,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",TASS,11.4,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",VIC1,1833.84,1,MEASUREMENT,"2023/01/09 16:19:30"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:00:00",VIC1,1834.629,0.6,SATELLITE,"2023/01/09 16:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",NSW1,2002.766,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",NSW1,2092.53,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLD1,1650.531,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLD1,1616.204,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLDC,135.35,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLDC,123.986,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLDN,236.931,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLDN,293.094,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLDS,1243.924,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",QLDS,1233.451,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",SA1,1066.858,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",SA1,1071.471,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",TAS1,69.466,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",TAS1,69.212,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",TASN,56.012,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",TASN,60.611,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",TASS,13.413,0.7,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",TASS,8.855,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",VIC1,1557.59,1,MEASUREMENT,"2023/01/09 16:49:28"
D,ROOFTOP,ACTUAL,2,"2023/01/09 16:30:00",VIC1,1573.996,0.6,SATELLITE,"2023/01/09 16:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",NSW1,1565.092,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",NSW1,1605.59,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLD1,1204.455,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLD1,1142.457,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLDC,84.632,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLDC,83.974,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLDN,227.224,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLDN,179.509,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLDS,892.599,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",QLDS,878.974,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",SA1,910.385,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",SA1,910.539,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",TAS1,56.244,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",TAS1,57.834,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",TASN,44.924,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",TASN,50.055,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",TASS,11.486,0.7,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",TASS,7.779,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",VIC1,1261.417,1,MEASUREMENT,"2023/01/09 17:19:25"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:00:00",VIC1,1295.689,0.6,SATELLITE,"2023/01/09 17:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",NSW1,1094.029,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",NSW1,1128.216,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLD1,793.667,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLD1,694.125,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLDC,47.207,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLDC,43.225,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLDN,118.186,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLDN,160.077,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLDS,532.714,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",QLDS,586.383,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",SA1,743.984,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",SA1,743.522,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",TAS1,44.949,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",TAS1,43.021,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",TASN,38.536,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",TASN,34.318,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",TASS,6.414,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",TASS,8.829,0.7,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",VIC1,1008.674,0.6,SATELLITE,"2023/01/09 17:50:22"
D,ROOFTOP,ACTUAL,2,"2023/01/09 17:30:00",VIC1,962.92,1,MEASUREMENT,"2023/01/09 17:49:32"
D,ROOFTOP,ACTUAL,2,"2023/01/09 18:00:00",NSW1,640.757,1,MEASUREMENT,"2023/01/09 18:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 18:00:00",NSW1,715.288,0.6,SATELLITE,"2023/01/09 18:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 18:00:00",QLD1,335.827,1,MEASUREMENT,"2023/01/09 18:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 18:00:00",QLD1,430.142,0.6,SATELLITE,"2023/01/09 18:20:24"
D,ROOFTOP,ACTUAL,2,"2023/01/09 18:00:00",QLDC,15.645,1,MEASUREMENT,"2023/01/09 18:19:29"
D,ROOFTOP,ACTUAL,2,"2023/01/09 18:00:00",QLDC,22.262,0.6,SATELLITE,"2023/01/09 18:20:24"
